LOCATION,PRECINCT,SERIAL,BALLOT GROUP,VOTE BY MAIL ONLY,REGISTRATION,TYPE,BALLOTS CAST,DONALD J TRUMP,CLAUDIA DE LA CRUZ,KAMALA D HARRIS,R F KENNEDY JR,CHASE OLIVER,JILL STEIN,
LOS ANGELES,9001029A,1060,277,N, ,VBM PORTION,2199,534,12,1544,21,16,27, 
LOS ANGELES,9001029A,1060,277,N,3792,TOTAL,2969,928,13,1893,27,18,35, 
LOS ANGELES,9001030A,1061,541,N, ,POLLING PLACE,267,71,3,183,3,0,5, 
LOS ANGELES,9001030A,1061,541,N, ,VBM PORTION,803,89,11,666,8,1,10, 
LOS ANGELES,9001030A,1061,541,N,1883,TOTAL,1070,160,14,849,11,1,15, 
LOS ANGELES,9001041A,1062,277,N, ,POLLING PLACE,597,321,0,257,4,2,4, 
LOS ANGELES,9001041A,1062,277,N, ,VBM PORTION,2318,581,5,1626,20,11,30, 
LOS ANGELES,9001041A,1062,277,N,3632,TOTAL,2915,902,5,1883,24,13,34, 
LOS ANGELES,9001044A,1063,277,N, ,POLLING PLACE,944,648,1,259,8,2,6, 
LOS ANGELES,9001044A,1063,277,N, ,VBM PORTION,2680,895,4,1648,27,4,19, 
LOS ANGELES,9001044A,1063,277,N,4505,TOTAL,3624,1543,5,1907,35,6,25, 
LOS ANGELES,9001046A,7451,637,N, ,POLLING PLACE,155,23,4,121,3,0,2, 
LOS ANGELES,9001046A,7451,637,N, ,VBM PORTION,137,28,3,94,2,0,6, 
LOS ANGELES,9001046A,7451,637,N,574,TOTAL,292,51,7,215,5,0,8, 
LOS ANGELES,9001047B,1064,515,N, ,POLLING PLACE,337,105,5,218,4,0,4, 
LOS ANGELES,9001047B,1064,515,N, ,VBM PORTION,712,170,3,508,9,0,12, 
LOS ANGELES,9001047B,1064,515,N,1933,TOTAL,1049,275,8,726,13,0,16, 
LOS ANGELES,9001055A,1065,637,N, ,POLLING PLACE,455,150,3,286,4,1,5, 
LOS ANGELES,9001055A,1065,637,N, ,VBM PORTION,801,172,6,589,10,2,3, 
LOS ANGELES,9001055A,1065,637,N,2919,TOTAL,1256,322,9,875,14,3,8, 
LOS ANGELES,9001061B,1066,821,N, ,POLLING PLACE,160,47,1,106,3,0,2, 
LOS ANGELES,9001061B,1066,821,N, ,VBM PORTION,247,48,2,183,6,1,1, 
LOS ANGELES,9001061B,1066,821,N,1331,TOTAL,407,95,3,289,9,1,3, 
LOS ANGELES,9001062A,1067,477,N, ,POLLING PLACE,309,100,3,187,2,1,6, 
LOS ANGELES,9001062A,1067,477,N, ,VBM PORTION,719,146,14,509,13,0,16, 
LOS ANGELES,9001062A,1067,477,N,1948,TOTAL,1028,246,17,696,15,1,22, 
LOS ANGELES,9001065A,1068,251,N, ,POLLING PLACE,644,285,3,330,12,0,7, 
LOS ANGELES,9001065A,1068,251,N, ,VBM PORTION,1339,361,8,911,20,6,10, 
LOS ANGELES,9001065A,1068,251,N,3086,TOTAL,1983,646,11,1241,32,6,17, 
LOS ANGELES,9001073A,7452,276,N, ,POLLING PLACE,187,87,0,92,2,0,0, 
LOS ANGELES,9001073A,7452,276,N, ,VBM PORTION,756,165,1,556,5,2,6, 
LOS ANGELES,9001073A,7452,276,N,1157,TOTAL,943,252,1,648,7,2,6, 
LOS ANGELES,9001078A,1069,515,N, ,POLLING PLACE,680,192,9,442,9,0,14, 
LOS ANGELES,9001078A,1069,515,N, ,VBM PORTION,1330,282,18,948,14,3,39, 
LOS ANGELES,9001078A,1069,515,N,3271,TOTAL,2010,474,27,1390,23,3,53, 
LOS ANGELES,9001080A,7453,266,N, ,POLLING PLACE,214,87,1,116,2,0,1, 
LOS ANGELES,9001080A,7453,266,N, ,VBM PORTION,1007,193,1,779,4,3,2, 
LOS ANGELES,9001080A,7453,266,N,1446,TOTAL,1221,280,2,895,6,3,3, 
LOS ANGELES,9001082A,7454,515,N, ,POLLING PLACE,129,46,1,74,0,2,3, 
LOS ANGELES,9001082A,7454,515,N, ,VBM PORTION,138,36,0,98,1,1,0, 
LOS ANGELES,9001082A,7454,515,N,426,TOTAL,267,82,1,172,1,3,3, 
LOS ANGELES,9001091A,1070,274,N, ,POLLING PLACE,879,467,2,367,7,5,9, 
LOS ANGELES,9001091A,1070,274,N, ,VBM PORTION,2831,684,6,1986,28,16,23, 
LOS ANGELES,9001091A,1070,274,N,4564,TOTAL,3710,1151,8,2353,35,21,32, 
LOS ANGELES,9001094A,1071,265,N, ,POLLING PLACE,784,320,5,416,9,5,12, 
LOS ANGELES,9001094A,1071,265,N, ,VBM PORTION,2857,505,13,2207,22,12,38, 
LOS ANGELES,9001094A,1071,265,N,4644,TOTAL,3641,825,18,2623,31,17,50, 
LOS ANGELES,9001098A,1072,513,N, ,POLLING PLACE,589,148,12,396,7,2,11, 
LOS ANGELES,9001098A,1072,513,N, ,VBM PORTION,1200,229,16,891,5,3,28, 
LOS ANGELES,9001098A,1072,513,N,2906,TOTAL,1789,377,28,1287,12,5,39, 
LOS ANGELES,9001100A,1073,242,N, ,POLLING PLACE,670,401,1,238,2,2,7, 
LOS ANGELES,9001100A,1073,242,N, ,VBM PORTION,2073,684,4,1277,12,8,19, 
LOS ANGELES,9001100A,1073,242,N,3349,TOTAL,2743,1085,5,1515,14,10,26, 
LOS ANGELES,9001104A,1074,479,N, ,POLLING PLACE,717,175,11,483,14,2,18, 
LOS ANGELES,9001104A,1074,479,N, ,VBM PORTION,1817,213,29,1458,17,5,45, 
LOS ANGELES,9001104A,1074,479,N,3863,TOTAL,2534,388,40,1941,31,7,63, 
LOS ANGELES,9001106A,1075,265,N, ,POLLING PLACE,753,320,2,392,13,2,13, 
LOS ANGELES,9001106A,1075,265,N, ,VBM PORTION,2720,451,15,2125,15,11,33, 
LOS ANGELES,9001106A,1075,265,N,4381,TOTAL,3473,771,17,2517,28,13,46, 
LOS ANGELES,9001108A,7455,637,N, ,POLLING PLACE,69,19,0,46,2,0,0, 
LOS ANGELES,9001108A,7455,637,N, ,VBM PORTION,118,25,0,90,1,0,0, 
LOS ANGELES,9001108A,7455,637,N,400,TOTAL,187,44,0,136,3,0,0, 
LOS ANGELES,9001111A,1076,541,N, ,POLLING PLACE,1035,189,8,783,7,6,26, 
LOS ANGELES,9001111A,1076,541,N, ,VBM PORTION,3066,241,22,2641,27,19,55, 
LOS ANGELES,9001111A,1076,541,N,5092,TOTAL,4101,430,30,3424,34,25,81, 
LOS ANGELES,9001113A,1077,265,N, ,POLLING PLACE,921,327,1,549,12,2,13, 
LOS ANGELES,9001113A,1077,265,N, ,VBM PORTION,3314,492,12,2660,20,9,37, 
LOS ANGELES,9001113A,1077,265,N,5204,TOTAL,4235,819,13,3209,32,11,50, 
LOS ANGELES,9001117A,1078,821,N, ,POLLING PLACE,392,103,2,263,3,7,2, 
LOS ANGELES,9001117A,1078,821,N, ,VBM PORTION,367,68,3,280,4,0,4, 
LOS ANGELES,9001117A,1078,821,N,2242,TOTAL,759,171,5,543,7,7,6, 
LOS ANGELES,9001120A,1079,265,N, ,POLLING PLACE,776,304,6,441,6,2,4, 
LOS ANGELES,9001120A,1079,265,N, ,VBM PORTION,3251,552,10,2536,25,13,38, 
LOS ANGELES,9001120A,1079,265,N,5045,TOTAL,4027,856,16,2977,31,15,42, 
LOS ANGELES,9001134A,7456,266,N, ,POLLING PLACE,216,93,0,115,1,0,2, 
LOS ANGELES,9001134A,7456,266,N, ,VBM PORTION,1081,175,3,846,6,6,13, 
LOS ANGELES,9001134A,7456,266,N,1528,TOTAL,1297,268,3,961,7,6,15, 
LOS ANGELES,9001135B,7457,458,N, ,POLLING PLACE,0,0,0,0,0,0,0, 
LOS ANGELES,9001135B,7457,458,N, ,VBM PORTION,1,0,0,1,0,0,0, 
LOS ANGELES,9001135B,7457,458,N,1,TOTAL,1,0,0,1,0,0,0, 
LOS ANGELES,9001173A,1080,265,N, ,POLLING PLACE,1242,420,3,744,20,9,26, 
LOS ANGELES,9001173A,1080,265,N, ,VBM PORTION,3501,483,17,2834,27,7,49, 
LOS ANGELES,9001173A,1080,265,N,5901,TOTAL,4743,903,20,3578,47,16,75, 
LOS ANGELES,9001175A,1081,541,N, ,POLLING PLACE,762,440,0,288,8,2,2, 
LOS ANGELES,9001175A,1081,541,N, ,VBM PORTION,1744,418,10,1226,13,7,21, 
LOS ANGELES,9001175A,1081,541,N,3266,TOTAL,2506,858,10,1514,21,9,23, 
LOS ANGELES,9001177A,7458,266,N, ,POLLING PLACE,382,149,0,217,2,2,5, 
LOS ANGELES,9001177A,7458,266,N, ,VBM PORTION,1397,312,2,1033,6,3,11, 
LOS ANGELES,9001177A,7458,266,N,2142,TOTAL,1779,461,2,1250,8,5,16, 
LOS ANGELES,9001180A,7459,452,N, ,POLLING PLACE,266,75,1,176,5,1,3, 
LOS ANGELES,9001180A,7459,452,N, ,VBM PORTION,1085,137,1,900,12,8,6, 
LOS ANGELES,9001180A,7459,452,N,1704,TOTAL,1351,212,2,1076,17,9,9, 
LOS ANGELES,9001187A,7460,266,N, ,POLLING PLACE,253,99,0,147,1,0,0, 
LOS ANGELES,9001187A,7460,266,N, ,VBM PORTION,856,182,1,636,4,3,1, 
LOS ANGELES,9001187A,7460,266,N,1396,TOTAL,1109,281,1,783,5,3,1, 
LOS ANGELES,9001188A,1082,821,N, ,POLLING PLACE,397,132,7,247,2,3,2, 
LOS ANGELES,9001188A,1082,821,N, ,VBM PORTION,528,94,5,410,9,2,3, 
LOS ANGELES,9001188A,1082,821,N,2363,TOTAL,925,226,12,657,11,5,5, 
LOS ANGELES,9001195A,7461,455,N, ,POLLING PLACE,205,49,1,148,2,0,3, 
LOS ANGELES,9001195A,7461,455,N, ,VBM PORTION,893,106,1,748,5,4,17, 
LOS ANGELES,9001195A,7461,455,N,1471,TOTAL,1098,155,2,896,7,4,20, 
LOS ANGELES,9001196A,1083,454,N, ,POLLING PLACE,797,198,3,559,6,2,13, 
LOS ANGELES,9001196A,1083,454,N, ,VBM PORTION,2911,310,15,2441,23,13,50, 
LOS ANGELES,9001196A,1083,454,N,4871,TOTAL,3708,508,18,3000,29,15,63, 
LOS ANGELES,9001199A,1084,455,N, ,POLLING PLACE,768,248,5,475,12,0,15, 
LOS ANGELES,9001199A,1084,455,N, ,VBM PORTION,2908,485,8,2306,25,5,19, 
LOS ANGELES,9001199A,1084,455,N,4671,TOTAL,3676,733,13,2781,37,5,34, 
LOS ANGELES,9001201A,1085,455,N, ,POLLING PLACE,817,274,2,499,9,5,17, 
LOS ANGELES,9001201A,1085,455,N, ,VBM PORTION,2255,332,15,1804,16,8,36, 
LOS ANGELES,9001201A,1085,455,N,4148,TOTAL,3072,606,17,2303,25,13,53, 
LOS ANGELES,9001205B,7462,632,N, ,POLLING PLACE,0,0,0,0,0,0,0, 
LOS ANGELES,9001205B,7462,632,N, ,VBM PORTION,0,0,0,0,0,0,0, 
LOS ANGELES,9001205B,7462,632,N,0,TOTAL,0,0,0,0,0,0,0, 
LOS ANGELES,9001210A,1086,479,N, ,POLLING PLACE,448,106,2,313,8,3,7, 
LOS ANGELES,9001210A,1086,479,N, ,VBM PORTION,1001,190,19,736,14,3,15, 
LOS ANGELES,9001210A,1086,479,N,2779,TOTAL,1449,296,21,1049,22,6,22, 
LOS ANGELES,9001212A,1087,464,N, ,POLLING PLACE,598,224,0,347,5,3,4, 
LOS ANGELES,9001212A,1087,464,N, ,VBM PORTION,1829,324,1,1410,10,7,21, 
LOS ANGELES,9001212A,1087,464,N,2996,TOTAL,2427,548,1,1757,15,10,25, 
LOS ANGELES,9001219C,7463,239,N, ,POLLING PLACE,17,14,0,3,0,0,0, 
LOS ANGELES,9001219C,7463,239,N, ,VBM PORTION,29,12,1,15,1,0,0, 
LOS ANGELES,9001219C,7463,239,N,52,TOTAL,46,26,1,18,1,0,0, 
LOS ANGELES,9001219F,7464,239,N, ,POLLING PLACE,0,0,0,0,0,0,0, 
LOS ANGELES,9001219F,7464,239,N, ,VBM PORTION,0,0,0,0,0,0,0, 
LOS ANGELES,9001219F,7464,239,N,0,TOTAL,0,0,0,0,0,0,0, 
LOS ANGELES,9001226A,1088,464,N, ,POLLING PLACE,644,228,0,389,9,3,8, 
LOS ANGELES,9001226A,1088,464,N, ,VBM PORTION,2565,461,2,1987,28,10,24, 
LOS ANGELES,9001226A,1088,464,N,4247,TOTAL,3209,689,2,2376,37,13,32, 
LOS ANGELES,9001243A,1089,681,N, ,POLLING PLACE,834,202,3,574,18,2,18, 
LOS ANGELES,9001243A,1089,681,N, ,VBM PORTION,1514,188,5,1240,23,5,20, 
LOS ANGELES,9001243A,1089,681,N,3563,TOTAL,2348,390,8,1814,41,7,38, 
LOS ANGELES,9001256B,1090,466,N, ,POLLING PLACE,700,309,0,355,8,0,10, 
LOS ANGELES,9001256B,1090,466,N, ,VBM PORTION,2599,529,8,1928,18,6,26, 
LOS ANGELES,9001256B,1090,466,N,4201,TOTAL,3299,838,8,2283,26,6,36, 
LOS ANGELES,9001273A,7465,243,N, ,POLLING PLACE,0,0,0,0,0,0,0, 
LOS ANGELES,9001273A,7465,243,N, ,VBM PORTION,0,0,0,0,0,0,0, 
LOS ANGELES,9001273A,7465,243,N,0,TOTAL,0,0,0,0,0,0,0, 
LOS ANGELES,9001276A,1091,151,N, ,POLLING PLACE,549,314,4,212,3,1,7, 
LOS ANGELES,9001276A,1091,151,N, ,VBM PORTION,1143,388,7,689,12,7,15, 
LOS ANGELES,9001276A,1091,151,N,2539,TOTAL,1692,702,11,901,15,8,22, 
LOS ANGELES,9001280A,1092,628,N, ,POLLING PLACE,675,140,7,487,9,2,14, 
LOS ANGELES,9001280A,1092,628,N, ,VBM PORTION,1290,171,20,1017,8,3,41, 
LOS ANGELES,9001280A,1092,628,N,3389,TOTAL,1965,311,27,1504,17,5,55, 
LOS ANGELES,9001284A,1093,466,N, ,POLLING PLACE,965,237,5,673,18,3,15, 
LOS ANGELES,9001284A,1093,466,N, ,VBM PORTION,3221,350,27,2680,28,15,59, 
LOS ANGELES,9001284A,1093,466,N,5656,TOTAL,4186,587,32,3353,46,18,74, 
LOS ANGELES,9001290A,1094,541,N, ,POLLING PLACE,624,177,3,410,10,1,20, 
LOS ANGELES,9001290A,1094,541,N, ,VBM PORTION,2316,276,13,1901,18,9,42, 
LOS ANGELES,9001290A,1094,541,N,3696,TOTAL,2940,453,16,2311,28,10,62, 
LOS ANGELES,9001299B,7466,466,N, ,POLLING PLACE,304,104,2,187,2,1,5, 
LOS ANGELES,9001299B,7466,466,N, ,VBM PORTION,1019,181,5,792,8,4,14, 
LOS ANGELES,9001299B,7466,466,N,1709,TOTAL,1323,285,7,979,10,5,19, 
LOS ANGELES,9001310A,1095,241,N, ,POLLING PLACE,824,322,1,473,6,1,2, 
LOS ANGELES,9001310A,1095,241,N, ,VBM PORTION,2889,622,10,2108,26,8,28, 
LOS ANGELES,9001310A,1095,241,N,4646,TOTAL,3713,944,11,2581,32,9,30, 
LOS ANGELES,9001317C,1096,241,N, ,POLLING PLACE,645,251,2,358,9,1,10, 
LOS ANGELES,9001317C,1096,241,N, ,VBM PORTION,2104,386,9,1597,21,13,18, 
LOS ANGELES,9001317C,1096,241,N,3517,TOTAL,2749,637,11,1955,30,14,28, 
LOS ANGELES,9001319A,7467,472,N, ,POLLING PLACE,3,1,0,2,0,0,0, 
LOS ANGELES,9001319A,7467,472,N, ,VBM PORTION,87,13,0,69,1,0,0, 
LOS ANGELES,9001319A,7467,472,N,104,TOTAL,90,14,0,71,1,0,0, 
LOS ANGELES,9001320A,7468,672,N, ,POLLING PLACE,35,1,0,32,1,1,0, 
LOS ANGELES,9001320A,7468,672,N, ,VBM PORTION,207,15,0,191,0,0,0, 
LOS ANGELES,9001320A,7468,672,N,308,TOTAL,242,16,0,223,1,1,0, 
LOS ANGELES,9001320B,7469,675,N, ,POLLING PLACE,21,3,0,18,0,0,0, 
LOS ANGELES,9001320B,7469,675,N, ,VBM PORTION,81,2,1,76,0,0,0, 
LOS ANGELES,9001320B,7469,675,N,148,TOTAL,102,5,1,94,0,0,0, 
LOS ANGELES,9001329A,7470,241,N, ,POLLING PLACE,191,89,0,89,4,0,1, 
LOS ANGELES,9001329A,7470,241,N, ,VBM PORTION,958,196,0,698,6,4,10, 
LOS ANGELES,9001329A,7470,241,N,1408,TOTAL,1149,285,0,787,10,4,11, 
LOS ANGELES,9001334A,1097,466,N, ,POLLING PLACE,687,409,1,246,6,1,3, 
LOS ANGELES,9001334A,1097,466,N, ,VBM PORTION,2462,773,0,1546,11,7,16, 
LOS ANGELES,9001334A,1097,466,N,4013,TOTAL,3149,1182,1,1792,17,8,19, 
LOS ANGELES,9001345A,1098,633,N, ,POLLING PLACE,1033,255,4,729,7,1,19, 
LOS ANGELES,9001345A,1098,633,N, ,VBM PORTION,2063,330,19,1612,17,11,29, 
LOS ANGELES,9001345A,1098,633,N,4449,TOTAL,3096,585,23,2341,24,12,48, 
LOS ANGELES,9001352A,1099,242,N, ,POLLING PLACE,447,271,1,158,3,4,2, 
LOS ANGELES,9001352A,1099,242,N, ,VBM PORTION,1603,489,3,1012,11,4,19, 
LOS ANGELES,9001352A,1099,242,N,2621,TOTAL,2050,760,4,1170,14,8,21, 
LOS ANGELES,9001364B,1100,241,N, ,POLLING PLACE,552,236,2,285,4,0,13, 
LOS ANGELES,9001364B,1100,241,N, ,VBM PORTION,1928,440,2,1397,16,6,10, 
LOS ANGELES,9001364B,1100,241,N,3025,TOTAL,2480,676,4,1682,20,6,23, 
LOS ANGELES,9001366A,1101,241,N, ,POLLING PLACE,688,318,4,334,6,2,10, 
LOS ANGELES,9001366A,1101,241,N, ,VBM PORTION,2819,708,4,1971,19,17,11, 
LOS ANGELES,9001366A,1101,241,N,4341,TOTAL,3507,1026,8,2305,25,19,21, 
LOS ANGELES,9001367B,1102,241,N, ,POLLING PLACE,695,337,2,316,7,4,3, 
LOS ANGELES,9001367B,1102,241,N, ,VBM PORTION,3277,867,2,2185,28,11,15, 
LOS ANGELES,9001367B,1102,241,N,4767,TOTAL,3972,1204,4,2501,35,15,18, 
LOS ANGELES,9001372A,1103,628,N, ,POLLING PLACE,124,38,5,66,6,1,6, 
LOS ANGELES,9001372A,1103,628,N, ,VBM PORTION,131,33,1,83,6,1,2, 
LOS ANGELES,9001372A,1103,628,N,1866,TOTAL,255,71,6,149,12,2,8, 
LOS ANGELES,9001380A,7471,672,N, ,POLLING PLACE,11,3,0,8,0,0,0, 
LOS ANGELES,9001380A,7471,672,N, ,VBM PORTION,70,6,0,63,0,0,0, 
LOS ANGELES,9001380A,7471,672,N,109,TOTAL,81,9,0,71,0,0,0, 
LOS ANGELES,9001382A,1104,241,N, ,POLLING PLACE,506,191,0,283,6,6,1, 
LOS ANGELES,9001382A,1104,241,N, ,VBM PORTION,2005,356,1,1541,28,2,11, 
LOS ANGELES,9001382A,1104,241,N,2975,TOTAL,2511,547,1,1824,34,8,12, 
LOS ANGELES,9001389A,7472,682,N, ,POLLING PLACE,0,0,0,0,0,0,0, 
LOS ANGELES,9001389A,7472,682,N, ,VBM PORTION,0,0,0,0,0,0,0, 
LOS ANGELES,9001389A,7472,682,N,0,TOTAL,0,0,0,0,0,0,0, 
LOS ANGELES,9001390A,7473,676,N, ,POLLING PLACE,78,16,1,59,0,0,2, 
LOS ANGELES,9001390A,7473,676,N, ,VBM PORTION,137,16,2,113,0,1,3, 
LOS ANGELES,9001390A,7473,676,N,296,TOTAL,215,32,3,172,0,1,5, 
LOS ANGELES,9001390B,7474,673,N, ,POLLING PLACE,0,0,0,0,0,0,0, 
LOS ANGELES,9001390B,7474,673,N, ,VBM PORTION,0,0,0,0,0,0,0, 
LOS ANGELES,9001390B,7474,673,N,0,TOTAL,0,0,0,0,0,0,0, 
LOS ANGELES,9001390C,7475,676,N, ,POLLING PLACE,0,0,0,0,0,0,0, 
LOS ANGELES,9001390C,7475,676,N, ,VBM PORTION,5,2,0,3,0,0,0, 
LOS ANGELES,9001390C,7475,676,N,16,TOTAL,5,2,0,3,0,0,0, 
LOS ANGELES,9001390D,7476,676,N, ,POLLING PLACE,6,3,0,3,0,0,0, 
LOS ANGELES,9001390D,7476,676,N, ,VBM PORTION,18,3,0,14,0,0,0, 
LOS ANGELES,9001390D,7476,676,N,29,TOTAL,24,6,0,17,0,0,0, 
LOS ANGELES,9001393C,7477,451,N, ,POLLING PLACE,17,8,0,8,0,0,1, 
LOS ANGELES,9001393C,7477,451,N, ,VBM PORTION,46,4,0,39,0,0,2, 
LOS ANGELES,9001393C,7477,451,N,80,TOTAL,63,12,0,47,0,0,3, 
LOS ANGELES,9001395A,1105,682,N, ,POLLING PLACE,924,341,8,540,8,5,13, 
LOS ANGELES,9001395A,1105,682,N, ,VBM PORTION,2911,591,15,2182,34,15,26, 
LOS ANGELES,9001395A,1105,682,N,4933,TOTAL,3835,932,23,2722,42,20,39, 
LOS ANGELES,9001408A,7478,242,N, ,POLLING PLACE,412,238,2,156,3,2,1, 
LOS ANGELES,9001408A,7478,242,N, ,VBM PORTION,1567,514,5,950,9,7,9, 
LOS ANGELES,9001408A,7478,242,N,2546,TOTAL,1979,752,7,1106,12,9,10, 
LOS ANGELES,9001410A,1106,514,N, ,POLLING PLACE,625,189,5,395,9,0,13, 
LOS ANGELES,9001410A,1106,514,N, ,VBM PORTION,879,168,7,674,11,0,7, 
LOS ANGELES,9001410A,1106,514,N,3038,TOTAL,1504,357,12,1069,20,0,20, 
LOS ANGELES,9001412A,7479,464,N, ,POLLING PLACE,82,47,0,34,0,0,0, 
LOS ANGELES,9001412A,7479,464,N, ,VBM PORTION,331,114,0,203,1,1,2, 
LOS ANGELES,9001412A,7479,464,N,521,TOTAL,413,161,0,237,1,1,2, 
LOS ANGELES,9001427B,7480,821,N, ,POLLING PLACE,79,12,1,59,2,0,1, 
LOS ANGELES,9001427B,7480,821,N, ,VBM PORTION,96,14,2,75,2,0,1, 
LOS ANGELES,9001427B,7480,821,N,445,TOTAL,175,26,3,134,4,0,2, 
LOS ANGELES,9001428A,1107,449,N, ,POLLING PLACE,772,198,7,523,6,3,19, 
LOS ANGELES,9001428A,1107,449,N, ,VBM PORTION,2014,230,20,1679,12,5,25, 
LOS ANGELES,9001428A,1107,449,N,3675,TOTAL,2786,428,27,2202,18,8,44, 
LOS ANGELES,9001430A,7481,449,N, ,POLLING PLACE,265,68,0,186,3,1,3, 
LOS ANGELES,9001430A,7481,449,N, ,VBM PORTION,1029,128,1,868,5,2,13, 
LOS ANGELES,9001430A,7481,449,N,1545,TOTAL,1294,196,1,1054,8,3,16, 
LOS ANGELES,9001431A,1108,636,N, ,POLLING PLACE,394,112,1,264,4,3,6, 
LOS ANGELES,9001431A,1108,636,N, ,VBM PORTION,720,129,9,558,7,2,2, 
LOS ANGELES,9001431A,1108,636,N,2576,TOTAL,1114,241,10,822,11,5,8, 
LOS ANGELES,9001434A,1109,822,N, ,POLLING PLACE,442,99,0,324,5,2,3, 
LOS ANGELES,9001434A,1109,822,N, ,VBM PORTION,1158,120,3,985,18,2,8, 
LOS ANGELES,9001434A,1109,822,N,2879,TOTAL,1600,219,3,1309,23,4,11, 
LOS ANGELES,9001436A,1110,449,N, ,POLLING PLACE,737,278,3,427,2,1,10, 
LOS ANGELES,9001436A,1110,449,N, ,VBM PORTION,2289,441,8,1742,16,5,38, 
LOS ANGELES,9001436A,1110,449,N,3896,TOTAL,3026,719,11,2169,18,6,48, 
LOS ANGELES,9001441A,1111,528,N, ,POLLING PLACE,843,407,2,389,10,3,12, 
LOS ANGELES,9001441A,1111,528,N, ,VBM PORTION,2253,547,4,1611,12,7,24, 
LOS ANGELES,9001441A,1111,528,N,4052,TOTAL,3096,954,6,2000,22,10,36, 
LOS ANGELES,9001453A,1112,637,N, ,POLLING PLACE,482,121,4,335,4,0,7, 
LOS ANGELES,9001453A,1112,637,N, ,VBM PORTION,835,152,13,631,14,1,9, 
LOS ANGELES,9001453A,1112,637,N,3123,TOTAL,1317,273,17,966,18,1,16, 
LOS ANGELES,9001454A,1113,466,N, ,POLLING PLACE,794,316,5,441,6,3,9, 
LOS ANGELES,9001454A,1113,466,N, ,VBM PORTION,3153,569,13,2415,20,13,44, 
LOS ANGELES,9001454A,1113,466,N,4901,TOTAL,3947,885,18,2856,26,16,53, 
LOS ANGELES,9001463A,1114,541,N, ,POLLING PLACE,907,628,0,240,8,2,4, 
LOS ANGELES,9001463A,1114,541,N, ,VBM PORTION,2497,1118,8,1254,13,7,22, 
LOS ANGELES,9001463A,1114,541,N,4202,TOTAL,3404,1746,8,1494,21,9,26, 
LOS ANGELES,9001470A,1115,512,N, ,POLLING PLACE,651,217,4,392,7,1,19, 
LOS ANGELES,9001470A,1115,512,N, ,VBM PORTION,1758,342,15,1322,16,6,22, 
LOS ANGELES,9001470A,1115,512,N,4030,TOTAL,2409,559,19,1714,23,7,41, 
LOS ANGELES,9001471A,1116,541,N, ,POLLING PLACE,804,570,1,193,5,2,2, 
LOS ANGELES,9001471A,1116,541,N, ,VBM PORTION,2547,1116,5,1274,20,8,13, 
LOS ANGELES,9001471A,1116,541,N,4235,TOTAL,3351,1686,6,1467,25,10,15, 
LOS ANGELES,9001474A,1117,467,N, ,POLLING PLACE,434,153,0,246,10,3,3, 
LOS ANGELES,9001474A,1117,467,N, ,VBM PORTION,2054,330,0,1614,8,7,14, 
LOS ANGELES,9001474A,1117,467,N,2944,TOTAL,2488,483,0,1860,18,10,17, 
LOS ANGELES,9001476A,1118,467,N, ,POLLING PLACE,505,169,2,314,1,2,5, 
LOS ANGELES,9001476A,1118,467,N, ,VBM PORTION,2316,397,5,1815,13,8,14, 
LOS ANGELES,9001476A,1118,467,N,3373,TOTAL,2821,566,7,2129,14,10,19, 
LOS ANGELES,9001479B,1119,833,N, ,POLLING PLACE,724,374,2,317,7,5,6, 
LOS ANGELES,9001479B,1119,833,N, ,VBM PORTION,1773,465,10,1213,26,1,26, 
LOS ANGELES,9001479B,1119,833,N,3477,TOTAL,2497,839,12,1530,33,6,32, 
LOS ANGELES,9001480A,1120,541,N, ,POLLING PLACE,1097,621,3,439,6,2,13, 
LOS ANGELES,9001480A,1120,541,N, ,VBM PORTION,2270,680,15,1478,18,3,31, 
LOS ANGELES,9001480A,1120,541,N,4392,TOTAL,3367,1301,18,1917,24,5,44, 
LOS ANGELES,9001487A,1121,834,N, ,POLLING PLACE,802,453,5,318,9,5,5, 
LOS ANGELES,9001487A,1121,834,N, ,VBM PORTION,2092,638,5,1355,23,17,19, 
LOS ANGELES,9001487A,1121,834,N,3834,TOTAL,2894,1091,10,1673,32,22,24, 
LOS ANGELES,9001488B,1122,476,N, ,POLLING PLACE,542,157,4,346,13,2,8, 
LOS ANGELES,9001488B,1122,476,N, ,VBM PORTION,1625,275,12,1230,22,5,41, 
LOS ANGELES,9001488B,1122,476,N,3333,TOTAL,2167,432,16,1576,35,7,49, 
LOS ANGELES,9001490A,1123,539,N, ,POLLING PLACE,407,134,2,250,3,3,5, 
LOS ANGELES,9001490A,1123,539,N, ,VBM PORTION,1042,150,6,837,6,4,18, 
LOS ANGELES,9001490A,1123,539,N,2284,TOTAL,1449,284,8,1087,9,7,23, 
LOS ANGELES,9001493A,1124,635,N, ,POLLING PLACE,344,99,4,235,3,0,1, 
LOS ANGELES,9001493A,1124,635,N, ,VBM PORTION,563,102,3,440,6,0,3, 
LOS ANGELES,9001493A,1124,635,N,2387,TOTAL,907,201,7,675,9,0,4, 
LOS ANGELES,9001497A,1125,539,N, ,POLLING PLACE,350,105,3,224,3,2,4, 
LOS ANGELES,9001497A,1125,539,N, ,VBM PORTION,1391,211,12,1112,12,2,19, 
LOS ANGELES,9001497A,1125,539,N,2564,TOTAL,1741,316,15,1336,15,4,23, 
